timestamp,category_id,topic_id,topic_title,message_number,message_author,btc_address
1295968060,5,2555,CoinPal beta - Buying bitcoins with PayPal,61,mndrix,1CqRu4kwsTB7MgT9t25qt8eSDnRDVxpZL3
1295968060,5,2555,CoinPal beta - Buying bitcoins with PayPal,61,mndrix,1FH274XRPhbiiSnT6hJXaqHnJwvWtsgWDU
1295968060,5,2555,CoinPal beta - Buying bitcoins with PayPal,61,mndrix,16WRE4GjnwEv35ZAvJ87MKQV86GJxyDips
1296496466,5,2555,CoinPal beta - Buying bitcoins with PayPal,75,dacoinminster,19hMEAaRMbEhfSkeU4GT8mgSuyR4t4M6TH
1301671598,5,2555,CoinPal beta - Buying bitcoins with PayPal,158,dacoinminster,15VmbbyvpZQk7P4Vs7EvzYrGbtKTnW1f27
1495717476,5,1932880,! beerpay for Support Project www.btc4buy.com !,1,Yza_azY,15vJLg42qeTMQuCWVBHfgN64p8xi7N4Gtx
1384732445,5,337143,"Best way to sell, or otherwise use, pre-generated vanity addresses?",1,DavidCWG,1DocumentnGL9WwyL4ZkLoHcKhtfm5zFDk
1490742282,5,1846357,FREE IDEA & DIY GUIDE : An Alternative to Faucet,1,sweetdesirez,1AaExViur7b26oFwYxNdY2sDsEJ96jCAyo
1481769859,5,1710791,Where would you invest if you had 40$/day ?,71,Bitraker,361s5AVjRRfJkXowGAGRXcq4e7inZ6ToM8
1481860273,5,1710791,Where would you invest if you had 40$/day ?,73,xIIImaL,361s5AVjRRfJkXowGAGRXcq4e7inZ6ToM8
1285765089,5,228,BuyBitCoins.com - Buy Bitcoins with your credit card,22,bitcoin_pl,172o3gBxsYvpUzb4Ky3h6qxmybhJU19ZYz
1483445338,5,1734044,"Is ""tipping"" worth?",23,pawel7777,1Fd8RuZqJNG4v56rPD1v6rgYptwnHeJRWs
1483445338,5,1734044,"Is ""tipping"" worth?",23,pawel7777,1HB5XMLmzFVj8ALj6mfBsbifRoD4miY36v
1483445338,5,1734044,"Is ""tipping"" worth?",23,pawel7777,1PZ5ebvdt43dvRRgRNgBhsq2PwAKN4X6W
1483589104,5,1734044,"Is ""tipping"" worth?",33,Johansson6,1Fd8RuZqJNG4v56rPD1v6rgYptwnHeJRWs
1483589104,5,1734044,"Is ""tipping"" worth?",33,Johansson6,1HB5XMLmzFVj8ALj6mfBsbifRoD4miY36v
1483589104,5,1734044,"Is ""tipping"" worth?",33,Johansson6,1PZ5ebvdt43dvRRgRNgBhsq2PwAKN4X6W
1458191756,5,934228,What are you selling for Bitcoin? What can you buy with B? Discuss and post here,165,BlasterKVs,3062071d308aef91f0954934a4af8b94
1475877994,5,1589703,[Help] ESCROW,25,cpfreeplz,1SHiTiDeADuRpXXXXXxxxXxxdurp
1409512060,5,18244,Trojan Wallet stealer be careful,122,powganima,1LBZcMTRB1Pr9UJQnGTVKcLv6jsDimrD2y
1439684878,5,18244,Trojan Wallet stealer be careful,162,Racey,1EkF4Ja2ZJXwh1seskMTCgngQiUhuUCfu7
1474394303,5,1622580,Signature Verification Assistance Please (Completed),1,knightkon,1JPxhCP6QDpT896Hxpj5keg33sAR6FFcmn
1474394303,5,1622580,Signature Verification Assistance Please (Completed),1,knightkon,34WWNVg1fMfr35tM9R2RF6QrfY6Lgyw89T
1470504312,5,1569890,Looking for people to test a P2P offline marketplace,10,NyeFe,1GcWEWgobz3maK4VTnkRhGvR2dAEupJroB
1311502627,5,31323,SCAMMER :: Irtza Kalim :: irtza_kalim@hotmail.com,1,xcooling,18oJScESAFpSuzoiby6i5Wb9ZftSvANUMB
1455296193,5,31323,SCAMMER :: Irtza Kalim :: irtza_kalim@hotmail.com,9,ps_jb,18oJScESAFpSuzoiby6i5Wb9ZftSvANUMB
1455326702,5,31323,SCAMMER :: Irtza Kalim :: irtza_kalim@hotmail.com,10,Kagoky,18oJScESAFpSuzoiby6i5Wb9ZftSvANUMB
1452861804,5,1328919,Fundraising for abandoned animals in spain.,1,DogRescueSpain,1FYbQPYw8r17K17QCb6NTCReRW1feSk52M
1303220844,5,6106,[PHP] BitLuck Lottery Script - Released under MIT License,1,lulzplzkthx,1B7aTxrcaEVopuqrqidTQMxE9mpDUZRwAb
1402589178,5,649799,[Viral Advertising Campaign] Man Becomes Human Billboard Bitcoin/Altcoin Tattoo ,1,robmob,1GpJ8xmBt3pAVXKB5rAFNteViZFmmpqReB
1300537815,5,4654,How to identify silk true and false?,1,jelimy,1899KKLG1b6ti1bs3U4kXfuFcRxCEVax1V
1340787421,5,90177,Domains4Bitcoins: FREE Bitlotto ticket with purchase – ends July 4th [extended],4,rate5,1NSRbUVsT3vea5MGcgZXP4ykHCD9xV6TRY
1341111405,5,90177,Domains4Bitcoins: FREE Bitlotto ticket with purchase – ends July 4th [extended],8,rate5,1J4e2rqbzxu2rQdxnsMAHgERgsejjhEkYA
1425306029,5,972877,GREAT IDEA FOR SALE,16,frankywill,1EsTnMPKr1RuAibkFAdEYvbP5cxpXw7Ni1
1425317385,5,972877,GREAT IDEA FOR SALE,17,Yakamoto,1EsTnMPKr1RuAibkFAdEYvbP5cxpXw7Ni1
1354303417,5,1004,Torservers - Free Anonymous Uncensored Internet for Everyone,61,slush,1CPKAMtD4bcLrh8SRHfSxBBMmQQ5cqahPZ
1385608439,5,1004,Torservers - Free Anonymous Uncensored Internet for Everyone,73,torservers,17dHghQZw1hv7uAY5RLnGySQ8fUyazkpwu
1385668636,5,1004,Torservers - Free Anonymous Uncensored Internet for Everyone,74,molecular,17dHghQZw1hv7uAY5RLnGySQ8fUyazkpwu
1434548032,5,1092171,"Google Hangout for Bitcoin Services Discussions - Open now, buy/sell, discuss",1,Bitcoinmeetups.org,1C5GrVHALvE3vv8w7Vsy7kE34is5nFLJLL
1410568490,5,780658,First BitcoinComic: The hunt for Satoshi. Be the first to have one!,1,BitAddict,1GExcD7hJRRSSHYXrz6nvo2pZwTrt5bwAa
1385832379,5,353317,BitBot Faucet Farmer | ALPHA 4 | FREE,1,x55xx77,17MyDobAKeXRcXkFSVNMHMj18PRxff15zY
1386381817,5,353317,BitBot Faucet Farmer | ALPHA 4 | FREE,15,mthomassack25,1CNeu5cC5LkKnXyoHWdDacUwm2RyN7Gwuj
1386382847,5,353317,BitBot Faucet Farmer | ALPHA 4 | FREE,16,mthomassack25,1P8irxuj4ENTspKd5P2RU9G8CewLZCKqz8
1386388909,5,353317,BitBot Faucet Farmer | ALPHA 4 | FREE,17,x55xx77,1P8irxuj4ENTspKd5P2RU9G8CewLZCKqz8
1387491265,5,353317,BitBot Faucet Farmer | ALPHA 4 | FREE,42,mthomassack25,1CNeu5cC5LkKnXyoHWdDacUwm2RyN7Gwuj
1421834713,5,931632,Raise funds and work together on unique creative and tech projects,1,Bitcoinmeetups.org,187pCPTAH9UTto2XGdGyDXrkdbdhmWBFbV
1422862917,5,931632,Raise funds and work together on unique creative and tech projects,6,Bitcoinmeetups.org,187pCPTAH9UTto2XGdGyDXrkdbdhmWBFbV
1310098083,5,26063,[BETA] Dark Exchange: a 100% decentralized p2p exchange,36,wegotpickles,1ZGynH2sw7mv33FPLAwSvQAu3AQGY5
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,1JKQdNiiUFZ1Po32MxQWBDiKU1crTNLAhg
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,1NDotksrsy95AE8wNKfknEJJJi9jcr2XWQ
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,16vm4qrng4sT6bM3ZKRxSoraxxmxMcdwrq
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,14t6QoXopGugqdzqkjcN2Wju2Xb5BbfTji
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,1PJzMLwRXpeKtfhcB69wYh5WanAJa1LgAe
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,1EvEU6tzRiNmYXf5NRdjpfEjaCwrqVm1PD
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,13EM99WQDKjHvMZ2HC9U94N4Tg6FtMdY6V
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,1Dy5WkKpL9n7kYdZd8eQjNMdzWq13XoaPu
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,1NkRmPjibtf4m5mRKwU2wvgYjiiYwRyVyV
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,187pCPTAH9UTto2XGdGyDXrkdbdhmWBFbV
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,1FeYMGehcw4BRfxToojoLeKhmuSuEQFs14
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,1BxnwudapKBkMqHRUiMUpbQKXozAZiasua
1421646095,5,929316,Creative + Tech Related Services and Products - Buy | Sell | Fund - GetGems IM,1,Bitcoinmeetups.org,1HzuwDev1SNCaNrxc98vKRSfT6zHokE8Q7
1333545057,5,75307,"BitCrate - break crates, get free Bitcoins",1,Matoking,1GVm5g3Xrvmk7mGXe61UxipGY5DghP6kG
1335296733,5,75307,"BitCrate - break crates, get free Bitcoins",45,Dansker,1MAnAx5m1bCJXKicCv3o2puaFaN61zET2
1335355891,5,75307,"BitCrate - break crates, get free Bitcoins",47,Matoking,1MAnAx5m1bCJXKicCv3o2puaFaN61zET2
1335367519,5,75307,"BitCrate - break crates, get free Bitcoins",48,Global BTC,18g8NRnaBbQ4XDQEhZFYwMhtH1mpFB6frR
1335381824,5,75307,"BitCrate - break crates, get free Bitcoins",49,Dansker,1MAnAx5m1bCJXKicCv3o2puaFaN61zET2
1338157681,5,75307,"BitCrate - break crates, get free Bitcoins",59,tosku,1G2jqJzWoxLsHhTk6rYPNoDGAzRgt8JaH2
1338305370,5,75307,"BitCrate - break crates, get free Bitcoins",60,Matoking,1G2jqJzWoxLsHhTk6rYPNoDGAzRgt8JaH2
1399645170,5,592949,[WTB] Something with ~0.4 BTC,21,FFrost,1FU7ezb4HnFMoDESicTKvaUDPdiQAdVrji
1415404803,5,851341,"Redeeming Reload Cards --- Moneypak, Vanilla, ReloadIT, Netspend",1,segvec,1AFKMiFVA2mfky6YChsp9cuv69nAVqqLiB
1290658699,5,1929,Kiba's Art Thread ,1,kiba,14hJAw9hqLGXTpJvNvSHGL87dfRUFwJHLy
1290673485,5,1929,Kiba's Art Thread ,2,tyler,14hJAw9hqLGXTpJvNvSHGL87dfRUFwJHLy
1412645257,5,813674,Important Security Announcement,1,Duetschpire,19bBwiFrAaCLxZZoS4grTDoFFVszxzvPMo
1319022993,5,47283,[ANNOUNCE] Bitcoin message service v1.0 (within block-chain),21,finway,1QCfYmFzWCDkQpGBDLvQQTLxk2gKRy3Uyq
1319031181,5,47283,[ANNOUNCE] Bitcoin message service v1.0 (within block-chain),22,finway,1BTCmsgZo1ef9nkx1eQMy5DsiaNfRQMVuR
1319096593,5,47283,[ANNOUNCE] Bitcoin message service v1.0 (within block-chain),25,btcmsg,1QCfYmFzWCDkQpGBDLvQQTLxk2gKRy3Uyq
1319097422,5,47283,[ANNOUNCE] Bitcoin message service v1.0 (within block-chain),26,btcmsg,1BTCmsgZo1ef9nkx1eQMy5DsiaNfRQMVuR
1320697310,5,47283,[ANNOUNCE] Bitcoin message service v1.0 (within block-chain),36,btcmsg,1CnB6deXqy8qmAPfdVxAV7xzycnPGGJbgG
1320716748,5,47283,[ANNOUNCE] Bitcoin message service v1.0 (within block-chain),38,finway,1CnB6deXqy8qmAPfdVxAV7xzycnPGGJbgG
1320751391,5,47283,[ANNOUNCE] Bitcoin message service v1.0 (within block-chain),39,btcmsg,1CnB6deXqy8qmAPfdVxAV7xzycnPGGJbgG
1320772541,5,47283,[ANNOUNCE] Bitcoin message service v1.0 (within block-chain),40,btcmsg,1MDahLJFmbyDgjyetq6sENZJHkVS2r1vSi
1320772541,5,47283,[ANNOUNCE] Bitcoin message service v1.0 (within block-chain),40,btcmsg,1CnB6deXqy8qmAPfdVxAV7xzycnPGGJbgG
1320796486,5,47283,[ANNOUNCE] Bitcoin message service v1.0 (within block-chain),41,OgNasty,1BTCmsgZo1ef9nkx1eQMy5DsiaNfRQMVuR
1321682485,5,47283,[ANNOUNCE] Bitcoin message service v1.0 (within block-chain),42,btcmsg,1LVTHnJSyso2kX5EQ1MyBbBrWm7xjHEL2R
1385100886,5,93592,Bitcurex.com - old thread,155,zby,1G4qncX621ZfJmQumAKLp35Hnd7JKBeVhw
1390369862,5,93592,Bitcurex.com - old thread,187,zecharia,1FZzNJq78dhbtuBnNqZnqVDBB2GemDJTVr
1393925413,5,446288,[ANN] DailyFreeBits.com - Get free bitcoins every hour - Elite bitcoin faucet,40,IlhemYz0,15w5HjtU8LZhY6JCBcoyTByP16MoSRBiua
1393935050,5,446288,[ANN] DailyFreeBits.com - Get free bitcoins every hour - Elite bitcoin faucet,41,ahmedjadoon,15w5HjtU8LZhY6JCBcoyTByP16MoSRBiua
1393939038,5,446288,[ANN] DailyFreeBits.com - Get free bitcoins every hour - Elite bitcoin faucet,42,IlhemYz0,15w5HjtU8LZhY6JCBcoyTByP16MoSRBiua
1394009218,5,446288,[ANN] DailyFreeBits.com - Get free bitcoins every hour - Elite bitcoin faucet,43,ahmedjadoon,15w5HjtU8LZhY6JCBcoyTByP16MoSRBiua
1338835840,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,47,bitcats,1MAsNDXFHVUEcc8bsCrN3gnTtigArP3A2K
1338925564,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,48,mc_lovin,1MAXNDXFHVUEcc8bsCrN3gnTtigArP3A2K
1346331961,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,66,squid,1ES8AEL1QAxP7cksqkpscpT47hCYH3NCsX
1346357455,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,67,mc_lovin,1ES8AEL1QAxP7cksqkpscpT47hCYH3NCsX
1346377106,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,69,Snapman,1JYcpGpg4vhAyejTxXEhwUompqg24xxR9M
1346712196,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,70,mc_lovin,1JYcpGpg4vhAyejTxXEhwUompqg24xxR9M
1350295810,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,76,TradeFortress,1Bmu3oFNbYwrL6a5oNXWyQQef5iBjBS2dy
1350335039,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,77,mc_lovin,1Bmu3oFNbYwrL6a5oNXWyQQef5iBjBS2dy
1350859823,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,79,Bjork,1fiY3FCc8TVDufmxB7q7Hxhz8dHsaLajT
1350862214,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,80,MasonIII,15JVFi6mL5jdZ7cDcxjud1guMZumwgan29
1350863428,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,82,mc_lovin,1fiY3FCc8TVDufmxB7q7Hxhz8dHsaLajT
1350863428,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,82,mc_lovin,15JVFi6mL5jdZ7cDcxjud1guMZumwgan29
1350868479,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,84,Maidak,1AqKmdh725ouViJXcDmzJvKAKuDkNua5VK
1351187647,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,85,mc_lovin,1AqKmdh725ouViJXcDmzJvKAKuDkNua5VK
1351763901,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,86,b!z,1HWegubZMjaE3pabxs6aoXFZGt5mQTdWE6
1352065061,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,87,heart_mons,134UQNThFtCFasCuvBbZaVYPMaBouym1Nv
1352090334,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,90,mc_lovin,1HWegubZMjaE3pabxs6aoXFZGt5mQTdWE6
1353171017,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,92,Kuusou,1KeHnsXdifTJbDym9ystLJ9Sf12d4dd4rp
1353306818,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,93,mc_lovin,1KeHnsXdifTJbDym9ystLJ9Sf12d4dd4rp
1353352951,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,94,Isokivi,1Q9J4M68tvCYWNbS5WjD7SDVjnCsxke2ni
1354693411,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,102,BkkCoins,1DzmQJExZZ1v1N3AnP3ahSC1pqQEdeZs1Q
1354833226,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,103,mc_lovin,1DzmQJExZZ1v1N3AnP3ahSC1pqQEdeZs1Q
1355109463,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,104,Marker88,1MZxoNoc9SXtQKJMVrzJ2E6nXqLcV59oRX
1355645794,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,105,mc_lovin,1MZxoNoc9SXtQKJMVrzJ2E6nXqLcV59oRX
1357164205,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,108,sounds,1KaG1RzotdDw7yxBpUs6wA7wNbtfzgY9dC
1357670029,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,111,mc_lovin,1KaG1RzotdDw7yxBpUs6wA7wNbtfzgY9dC
1357847282,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,112,legitnick,1AkhJVLM5Z2G9vFse5jpGd3iy1b3MZP5aX
1358364369,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,113,mc_lovin,1AkhJVLM5Z2G9vFse5jpGd3iy1b3MZP5aX
1368038459,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,114,uk1,1q9CoxoUj5S6woJ2imRWLg2kLmbyZzKhj
1368240661,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,117,infoporter,19TtdvBL3dbyxq9k2FpvbfNEYPHH6xSHT6
1368257944,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,118,mc_lovin,19TtdvBL3dbyxq9k2FpvbfNEYPHH6xSHT6
1399319729,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,122,poncawarrior,15wbbBtQoXSYeKdx1guZg1VbTk7fBqxAsj
1400416031,5,37617,Post your goods on BitcoinTrading.com and get a free 0.001 BTC!  <-- promo!,126,hamza171,1E3puicqrDD4EbYSZGtJNGNXb4zUuFifuD
1306773810,5,7067,BitcoinCashout.com - Discussion,115,Bitcoin Solutions LLC,1nRgBCEYr9wY4M99V2eMLrv8h5op
1311168796,5,7067,BitcoinCashout.com - Discussion,149,hamada,14K2m6FQwkqaxXckqeZ5SjqeXhEoZ4LzP9
1312487433,5,7067,BitcoinCashout.com - Discussion,156,Bitcoin Solutions LLC,3SFUch57XC6b1WDMKfM3iKxj1AiN
1312560375,5,7067,BitcoinCashout.com - Discussion,159,Bitcoin Solutions LLC,3v4oziEgNTsbb6JAKNuTwRKq31huf
1406174889,5,707885,Contractors and Services that are paid in Bitcoin - Need Names,1,traderenterprises,1NPzAZuSpuw5jFVJbW21t9Y5iSQurZ3BXR
1406045940,5,694303,Are Physical Coins a good investment?,19,TookDk,1Au1uZnK87eUMoJKRL9S3wroM29AiUQtL5
1406078764,5,694303,Are Physical Coins a good investment?,24,polynesia,1Au1uZnK87eUMoJKRL9S3wroM29AiUQtL5
1406093677,5,694303,Are Physical Coins a good investment?,25,TookDk,1Au1uZnK87eUMoJKRL9S3wroM29AiUQtL5
1404159940,5,662178,SRBABS-Closed.,29,escrow.ms,19o7pEnFJ4SxagU9VuxPN5yTrmvhMtNZV9
1404245114,5,662178,SRBABS-Closed.,30,Mined,19o7pEnFJ4SxagU9VuxPN5yTrmvhMtNZV9
1398273229,5,581837,Lost password to wallet.dat | 11.7 BTC | Willing to sell cheap offer,1,CrazyJumpingLadders,15Simt9rXvCLgfG7c3KcGWsWYrZfhGv6t1
1399117505,5,581837,Lost password to wallet.dat | 11.7 BTC | Willing to sell cheap offer,17,NLNico,15Simt9rXvCLgfG7c3KcGWsWYrZfhGv6t1
1399667686,5,581837,Lost password to wallet.dat | 11.7 BTC | Willing to sell cheap offer,21,DoggyStayle,15Simt9rXvCLgfG7c3KcGWsWYrZfhGv6t1
1399139985,5,594630,"{Groupbuy}[OPEN]{Escrow}Scrypt Excalibur 4, 245 shares,each @ 1Mh for 0.075BTC",1,sameev29,1DcLKhnJt8fv2KUQNkSSJfgRxiL1MRDr8v
1399147489,5,594630,"{Groupbuy}[OPEN]{Escrow}Scrypt Excalibur 4, 245 shares,each @ 1Mh for 0.075BTC",2,SebastianJu,1DcLKhnJt8fv2KUQNkSSJfgRxiL1MRDr8v
1301943851,5,5386,[CLOSED] Get 5 BTC and 5 USD for joining Bitcoin2Cash!,6,mewantsbitcoins,1gNTtzvv17wFgC2nd7b6BWFx1QXZ2XDsX
1301946116,5,5386,[CLOSED] Get 5 BTC and 5 USD for joining Bitcoin2Cash!,13,error,1MxvSxeJmEydzj8k84oR3ULXqSj2iPFjXw
1301977780,5,5386,[CLOSED] Get 5 BTC and 5 USD for joining Bitcoin2Cash!,83,fetokun,146gQtWtvdjdbG7zhBJzxR1t9T8g7PGv9L
1301978222,5,5386,[CLOSED] Get 5 BTC and 5 USD for joining Bitcoin2Cash!,85,NghtRppr,1AJ2v6cRtewhGwR6MfNNDhSjGQc45eZhbv
1301983984,5,5386,[CLOSED] Get 5 BTC and 5 USD for joining Bitcoin2Cash!,92,Keefe,1KNYUS8nExT9nm6yEmsUAv1ihr3MrFq4Kx
1301983984,5,5386,[CLOSED] Get 5 BTC and 5 USD for joining Bitcoin2Cash!,92,Keefe,1AJ2v6cRtewhGwR6MfNNDhSjGQc45eZhbv
1301985253,5,5386,[CLOSED] Get 5 BTC and 5 USD for joining Bitcoin2Cash!,94,NghtRppr,1KNYUS8nExT9nm6yEmsUAv1ihr3MrFq4Kx
1301985253,5,5386,[CLOSED] Get 5 BTC and 5 USD for joining Bitcoin2Cash!,94,NghtRppr,1AJ2v6cRtewhGwR6MfNNDhSjGQc45eZhbv
1302299883,5,5386,[CLOSED] Get 5 BTC and 5 USD for joining Bitcoin2Cash!,166,graingert,1KoRcyPWYeGvoXJPkBizwUHqBLz2EMCd8r
1302349186,5,5386,[CLOSED] Get 5 BTC and 5 USD for joining Bitcoin2Cash!,171,Firues,1PMY6xms3LR7qURKgHcvqAaNAzjUnBEVHS
1396075989,5,547723,Small BTC philanthropists wanted,1,noel,1RefaWe4vjPZGN7QdSWbh3akz1n5jcnhX
1395227511,5,522019,Pick any of my websites to Buy with Bitcoin,1,williecity,1DvrvDeUdFHd1hRFgvitAcRpBxhooytj6b
1395419194,5,525106,The EASIEST BTC you'll ever earn for free/ For Everyone.,9,MrPiggles,16aAhdLm9LqYprGrv3D7n7wrSoiKhk8Wyn
1395419818,5,525106,The EASIEST BTC you'll ever earn for free/ For Everyone.,12,S4VV4S,16aAhdLm9LqYprGrv3D7n7wrSoiKhk8Wyn
1391390669,5,446139,[ANN] Like our FB page and we will send you freebitco.in referrals,1,prhvideos,1Gzdn9Fe9TagF78Usv5Z4RQumYQHk9T9m
1394569222,5,511507,Cryptsy android App!,1,chiller1,1PPjJY2bmEcKiQy6Cb8r9VAEWxoueWxccA
1391903949,5,455977,Donations for the National MS Society - Updated with proof,1,knarf180,1GKBBqgqZXaCXpVb3ZqA88BphA9apTiBZU
1394100879,5,503238,Can I be scammed?,3,JohnBigheart,17cETm8zDugFKuNQMprW6GgAFEpmrcPUA
1394110386,5,503238,Can I be scammed?,4,Hexah,17cETm8zDugFKuNQMprW6GgAFEpmrcPUA
1394111722,5,503238,Can I be scammed?,5,Predatorian,17cETm8zDugFKuNQMprW6GgAFEpmrcPUA
1331011635,5,67281,"Free Bitcoins for ""Liking"" MemoryDealers.com on Facebook",6,dab,1KTum8RdSKE8WNbCCqgwgRgYhA3TszbUiY
1336132850,5,67281,"Free Bitcoins for ""Liking"" MemoryDealers.com on Facebook",12,UD98,1PbiRz8Qc46TgqXh2i9JAkSd5F1k2LgK5a
1393538026,5,67281,"Free Bitcoins for ""Liking"" MemoryDealers.com on Facebook",13,maromar,15LVa4Ns2oKxaJKqqCuHYMpb6pKmwD74nu
